id,key,description,status,assignee,issuetype,project,created,updated,creator,reporter,priority,labels,layer,customer
658110,IIAB-2562,,Dev in progress,-,Customer Defect,JSW-IIAB-RGI,2023-12-07T10:52:32.000+0100,2023-12-11T15:31:45.000+0100,admin,admin,Medium,,Affiliate,
658107,IIAB-2561,,Dev in progress,-,Customer Defect,JSW-IIAB-RGI,2023-12-07T10:45:47.000+0100,2023-12-11T15:32:44.000+0100,admin,admin,Medium,,Affiliate,
658101,IIAB-2560,,Rejected,-,Customer Defect,JSW-IIAB-RGI,2023-12-07T10:37:44.000+0100,2023-12-11T17:42:00.000+0100,admin,admin,Medium,,Country,
658085,IIAB-2559,,Dev in progress,-,Customer Defect,JSW-IIAB-RGI,2023-12-07T10:13:52.000+0100,2023-12-12T09:17:15.000+0100,admin,admin,High,,,
658081,IIAB-2558,,New,-,Story,JSW-IIAB-RGI,2023-12-07T10:01:15.000+0100,2023-12-07T10:01:18.000+0100,admin,admin,Medium,,,
657981,IIAB-2557,,Dev in progress,-,Customer Defect,JSW-IIAB-RGI,2023-12-07T09:29:04.000+0100,2023-12-11T12:41:32.000+0100,admin,admin,High,,,
657947,IIAB-2556,,Waiting,-,Customer Defect,JSW-IIAB-RGI,2023-12-07T09:02:47.000+0100,2023-12-11T11:58:18.000+0100,admin,admin,Medium,,,
657942,IIAB-2555,,Open,-,Customer Defect,JSW-IIAB-RGI,2023-12-07T08:53:30.000+0100,2023-12-07T09:54:01.000+0100,admin,admin,Medium,,,
657635,IIAB-2554,,New,-,Bug,JSW-IIAB-RGI,2023-12-06T19:55:22.000+0100,2023-12-06T19:55:22.000+0100,francesca.favaretto,francesca.favaretto,Medium,IIAB_NO_LIFE,Product,
657620,IIAB-2553,,New,-,Story,JSW-IIAB-RGI,2023-12-06T18:52:14.000+0100,2023-12-06T18:52:15.000+0100,admin,admin,Medium,,GEL,
657619,IIAB-2552,,New,-,Story,JSW-IIAB-RGI,2023-12-06T18:49:38.000+0100,2023-12-06T18:49:39.000+0100,admin,admin,Medium,,Affiliate,
657617,IIAB-2551,,In Test,francesco.golia,Task,JSW-IIAB-RGI,2023-12-06T18:48:25.000+0100,2023-12-06T19:41:56.000+0100,francesco.golia,francesco.golia,High,,,
657616,IIAB-2550,,New,-,Story,JSW-IIAB-RGI,2023-12-06T18:48:14.000+0100,2023-12-06T18:48:15.000+0100,admin,admin,Medium,,Affiliate,
657615,IIAB-2549,,New,-,Story,JSW-IIAB-RGI,2023-12-06T18:46:30.000+0100,2023-12-06T18:46:31.000+0100,admin,admin,Medium,,Affiliate,
657614,IIAB-2548,,New,-,Story,JSW-IIAB-RGI,2023-12-06T18:44:19.000+0100,2023-12-11T15:53:07.000+0100,admin,admin,Medium,,GEL,
657611,IIAB-2547,,New,-,Story,JSW-IIAB-RGI,2023-12-06T18:41:52.000+0100,2023-12-11T15:45:22.000+0100,admin,admin,Medium,,GEL,
657608,IIAB-2546,,New,-,Story,JSW-IIAB-RGI,2023-12-06T18:40:08.000+0100,2023-12-11T15:35:20.000+0100,admin,admin,Medium,,Affiliate,
657606,IIAB-2545,,New,-,Story,JSW-IIAB-RGI,2023-12-06T18:38:18.000+0100,2023-12-11T15:26:58.000+0100,admin,admin,Medium,,Product,
657605,IIAB-2544,,New,-,Story,JSW-IIAB-RGI,2023-12-06T18:32:52.000+0100,2023-12-11T18:34:15.000+0100,admin,admin,Medium,,GEL,
657597,IIAB-2543,,New,-,Story,JSW-IIAB-RGI,2023-12-06T18:28:37.000+0100,2023-12-11T15:26:59.000+0100,admin,admin,Medium,,Product,
657590,IIAB-2542,,In Analysis,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T18:06:47.000+0100,2023-12-07T17:41:07.000+0100,admin,admin,High,,,
657582,IIAB-2541,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T17:43:09.000+0100,2023-12-12T13:06:42.000+0100,admin,admin,Medium,,,
657574,IIAB-2540,,In Analysis,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T17:35:37.000+0100,2023-12-07T12:31:29.000+0100,admin,admin,Low,,Product,
657573,IIAB-2539,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T17:35:23.000+0100,2023-12-11T09:35:34.000+0100,admin,admin,Critical,,,
657572,IIAB-2538,,Developed,filippo.grimaldi,Bug,JSW-IIAB-RGI,2023-12-06T17:35:11.000+0100,2023-12-12T10:35:42.000+0100,francesca.favaretto,francesca.favaretto,High,,Product,
657563,IIAB-2537,,In Analysis,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T17:32:14.000+0100,2023-12-11T12:27:40.000+0100,admin,admin,High,,,
657537,IIAB-2536,,New,-,Story,JSW-IIAB-RGI,2023-12-06T17:10:26.000+0100,2023-12-11T17:14:19.000+0100,admin,admin,Medium,,,
657524,IIAB-2535,,New,-,Sub-task,JSW-IIAB-RGI,2023-12-06T17:00:15.000+0100,2023-12-06T17:01:41.000+0100,francesco.golia,francesco.golia,Medium,,,
657513,IIAB-2534,,In Analysis,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T16:42:05.000+0100,2023-12-07T11:37:33.000+0100,admin,admin,Low,,Product,
657512,IIAB-2533,,Rejected,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T16:38:53.000+0100,2023-12-07T17:37:21.000+0100,admin,admin,High,,,
657508,IIAB-2532,,New,-,Requirement,JSW-IIAB-RGI,2023-12-06T16:28:33.000+0100,2023-12-06T16:28:35.000+0100,admin,admin,Medium,,,
657506,IIAB-2531,,Ready for compilation,-,Requirement,JSW-IIAB-RGI,2023-12-06T16:27:50.000+0100,2023-12-06T16:28:41.000+0100,admin,admin,Medium,,,
657505,IIAB-2530,,Open,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T16:27:11.000+0100,2023-12-07T12:55:22.000+0100,admin,admin,Medium,,,
657503,IIAB-2529,,Ready for compilation,-,Requirement,JSW-IIAB-RGI,2023-12-06T16:26:35.000+0100,2023-12-11T12:38:51.000+0100,admin,admin,Medium,,,
657500,IIAB-2528,,New,-,Requirement,JSW-IIAB-RGI,2023-12-06T16:24:10.000+0100,2023-12-11T12:38:45.000+0100,admin,admin,Medium,,,
657499,IIAB-2527,,Ready for compilation,-,Requirement,JSW-IIAB-RGI,2023-12-06T16:23:23.000+0100,2023-12-11T12:38:43.000+0100,admin,admin,Medium,,,
657498,IIAB-2526,,Ready for compilation,-,Requirement,JSW-IIAB-RGI,2023-12-06T16:22:03.000+0100,2023-12-06T16:23:23.000+0100,admin,admin,Medium,,,
657497,IIAB-2525,,Ready for compilation,-,Requirement,JSW-IIAB-RGI,2023-12-06T16:21:04.000+0100,2023-12-06T16:22:08.000+0100,admin,admin,Medium,,,
657496,IIAB-2524,,Ready for compilation,-,Requirement,JSW-IIAB-RGI,2023-12-06T16:20:05.000+0100,2023-12-06T16:21:07.000+0100,admin,admin,Medium,,,
657477,IIAB-2523,,Ready for compilation,-,Requirement,JSW-IIAB-RGI,2023-12-06T15:54:24.000+0100,2023-12-06T16:20:06.000+0100,admin,admin,Medium,,,
657476,IIAB-2522,,In Analysis,teodoro.deconno,Bug,JSW-IIAB-RGI,2023-12-06T15:52:30.000+0100,2023-12-12T11:11:20.000+0100,elena.dettore,elena.dettore,High,,,
657475,IIAB-2521,,Ready for compilation,-,Requirement,JSW-IIAB-RGI,2023-12-06T15:51:46.000+0100,2023-12-06T16:17:20.000+0100,admin,admin,Medium,,,
657474,IIAB-2520,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T15:51:34.000+0100,2023-12-11T11:23:47.000+0100,admin,admin,Medium,,,
657472,IIAB-2519,,Deployed,elena.dettore,Bug,JSW-IIAB-RGI,2023-12-06T15:49:26.000+0100,2023-12-07T17:55:14.000+0100,elena.dettore,elena.dettore,Critical,,,
657463,IIAB-2518,,Ready for compilation,-,Requirement,JSW-IIAB-RGI,2023-12-06T15:32:36.000+0100,2023-12-06T15:50:35.000+0100,admin,admin,Medium,,,
657458,IIAB-2517,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T15:23:58.000+0100,2023-12-07T14:34:37.000+0100,admin,admin,Critical,,,
657454,IIAB-2516,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T15:21:46.000+0100,2023-12-07T16:52:37.000+0100,admin,admin,Medium,,,
657453,IIAB-2515,,Open,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T15:21:05.000+0100,2023-12-06T17:50:10.000+0100,admin,admin,Medium,,Product,
657418,IIAB-2514,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T15:00:22.000+0100,2023-12-07T17:39:57.000+0100,admin,admin,Medium,,,
657417,IIAB-2513,,Tested,teodoro.deconno,Bug,JSW-IIAB-RGI,2023-12-06T14:59:49.000+0100,2023-12-12T09:57:27.000+0100,elena.dettore,elena.dettore,High,,,
657412,IIAB-2512,,Rejected,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T14:56:23.000+0100,2023-12-11T18:07:03.000+0100,admin,admin,Critical,,,
657392,IIAB-2511,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T14:33:15.000+0100,2023-12-06T17:22:19.000+0100,admin,admin,Critical,,,
657382,IIAB-2510,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T14:18:51.000+0100,2023-12-11T10:34:09.000+0100,admin,admin,Medium,,,
657365,IIAB-2509,,In Analysis,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T13:45:48.000+0100,2023-12-11T14:55:02.000+0100,admin,admin,Medium,,,
657362,IIAB-2508,,Open,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T13:39:42.000+0100,2023-12-06T17:13:08.000+0100,admin,admin,Low,,Product,
657349,IIAB-2507,,Rejected,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T13:00:47.000+0100,2023-12-11T13:01:04.000+0100,admin,admin,Medium,,Product,
657309,IIAB-2506,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T12:14:58.000+0100,2023-12-07T13:03:50.000+0100,admin,admin,Low,,Product,
657305,IIAB-2505,,In Analysis,-,Bug,JSW-IIAB-RGI,2023-12-06T12:05:16.000+0100,2023-12-11T20:55:39.000+0100,enrico.traversa,enrico.traversa,Medium,IIAB_NO_LIFE,Product,
657247,IIAB-2504,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T10:47:19.000+0100,2023-12-06T12:47:30.000+0100,admin,admin,Critical,,,
657223,IIAB-2502,,Developed,federico.attygala,Bug,JSW-IIAB-RGI,2023-12-06T10:19:09.000+0100,2023-12-12T00:19:40.000+0100,alessandra.pozzi,alessandra.pozzi,Medium,,Product,
657221,IIAB-2501,,In Progress,federico.attygala,Bug,JSW-IIAB-RGI,2023-12-06T10:17:36.000+0100,2023-12-06T10:55:49.000+0100,alessandra.pozzi,alessandra.pozzi,Medium,,Product,
657215,IIAB-2500,,Open,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T10:11:19.000+0100,2023-12-12T11:21:26.000+0100,admin,admin,Critical,,Product,
657214,IIAB-2499,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T10:09:41.000+0100,2023-12-11T11:43:06.000+0100,admin,admin,Low,,,
657162,IIAB-2498,,New,-,Story,JSW-IIAB-RGI,2023-12-06T09:16:23.000+0100,2023-12-11T17:56:35.000+0100,admin,admin,Medium,,,
657158,IIAB-2497,,Specified,-,Story,JSW-IIAB-RGI,2023-12-06T09:12:44.000+0100,2023-12-07T10:53:15.000+0100,admin,admin,Medium,,GEL,
657145,IIAB-2496,,Open,-,Customer Defect,JSW-IIAB-RGI,2023-12-06T09:03:35.000+0100,2023-12-06T09:16:10.000+0100,admin,admin,Low,,,
657070,IIAB-2495,,Analyzed,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T20:21:15.000+0100,2023-12-06T12:57:56.000+0100,admin,admin,Medium,,,
657069,IIAB-2494,,Analyzed,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T20:04:44.000+0100,2023-12-11T12:33:54.000+0100,admin,admin,Medium,,,
657068,IIAB-2493,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T19:34:42.000+0100,2023-12-07T11:55:59.000+0100,admin,admin,Medium,,,
657047,IIAB-2492,,New,-,Bug,JSW-IIAB-RGI,2023-12-05T18:14:24.000+0100,2023-12-05T18:14:24.000+0100,francesca.favaretto,francesca.favaretto,Medium,,Product,
657040,IIAB-2491,,Dev in progress,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T18:00:46.000+0100,2023-12-12T10:29:57.000+0100,admin,admin,Low,,,
656999,IIAB-2490,,Open,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T16:57:47.000+0100,2023-12-07T11:38:39.000+0100,admin,admin,Medium,,Country,
656996,IIAB-2489,,New,nicolo.ercoli,Bug,JSW-IIAB-RGI,2023-12-05T16:49:25.000+0100,2023-12-12T11:32:45.000+0100,francesca.favaretto,francesca.favaretto,Medium,,Product,
656988,IIAB-2488,,Duplicated,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T16:36:48.000+0100,2023-12-11T12:08:25.000+0100,admin,admin,Medium,,Product,
656975,IIAB-2487,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T16:26:01.000+0100,2023-12-06T15:50:42.000+0100,admin,admin,Medium,,Country,
656974,IIAB-2486,,Duplicated,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T16:25:30.000+0100,2023-12-05T17:35:42.000+0100,admin,admin,Medium,,Affiliate,
656972,IIAB-2485,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T16:24:00.000+0100,2023-12-06T15:51:43.000+0100,admin,admin,Medium,,Country,
656970,IIAB-2484,,Cancelled,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T16:21:40.000+0100,2023-12-11T16:55:07.000+0100,admin,admin,Low,,Product,
656969,IIAB-2483,,Ready for analysis,-,Requirement,JSW-IIAB-RGI,2023-12-05T16:20:13.000+0100,2023-12-11T14:44:11.000+0100,admin,admin,Medium,,,
656968,IIAB-2482,,Open,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T16:19:32.000+0100,2023-12-06T15:11:08.000+0100,admin,admin,Medium,,,
656917,IIAB-2481,,In Progress,sergey.sharunin,Task,JSW-IIAB-RGI,2023-12-05T15:20:41.000+0100,2023-12-12T12:04:04.000+0100,sergey.sharunin,sergey.sharunin,High,,,
656909,IIAB-2480,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T15:11:59.000+0100,2023-12-12T12:30:54.000+0100,admin,admin,Medium,,Country,
656869,IIAB-2479,,Open,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T15:05:42.000+0100,2023-12-05T16:10:05.000+0100,admin,admin,Medium,,,
656865,IIAB-2478,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T15:03:58.000+0100,2023-12-08T17:18:43.000+0100,admin,admin,Critical,,,
656855,IIAB-2477,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T14:57:16.000+0100,2023-12-11T13:34:59.000+0100,admin,admin,Critical,,,
656853,IIAB-2476,,Waiting,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T14:54:40.000+0100,2023-12-06T15:55:55.000+0100,admin,admin,High,,,
656835,IIAB-2475,,Re-opened,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T14:19:09.000+0100,2023-12-12T12:25:54.000+0100,admin,admin,Medium,,,
656825,IIAB-2474,,In Progress,maurizio.altamura,Bug,JSW-IIAB-RGI,2023-12-05T13:58:08.000+0100,2023-12-11T19:37:27.000+0100,alessandra.pozzi,alessandra.pozzi,Medium,,Product,
656822,IIAB-2473,,Dev in progress,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T13:38:40.000+0100,2023-12-11T12:42:01.000+0100,admin,admin,Medium,,Affiliate,
656821,IIAB-2472,,Ready for test,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T13:29:50.000+0100,2023-12-06T09:39:39.000+0100,admin,admin,Lowest,,Country,
656811,IIAB-2471,,New,francesco.golia,Task,JSW-IIAB-RGI,2023-12-05T13:05:37.000+0100,2023-12-07T11:19:55.000+0100,francesco.golia,francesco.golia,Critical,,,
656809,IIAB-2470,,Completed,enrico.ponassi,Task,JSW-IIAB-RGI,2023-12-05T13:04:15.000+0100,2023-12-06T08:54:00.000+0100,enrico.ponassi,enrico.ponassi,Medium,,,
656808,IIAB-2469,,Open,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T13:00:49.000+0100,2023-12-05T17:25:43.000+0100,admin,admin,Lowest,,Affiliate,
656799,IIAB-2468,,Ready for test,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T12:40:36.000+0100,2023-12-06T12:33:32.000+0100,admin,admin,Lowest,,Country,
656760,IIAB-2467,,Ready for test,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T12:29:37.000+0100,2023-12-06T12:34:35.000+0100,admin,admin,Lowest,,GEL,
656754,IIAB-2466,,Rejected,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T12:23:28.000+0100,2023-12-11T22:13:11.000+0100,admin,admin,Lowest,,Country,
656730,IIAB-2465,,Waiting,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T12:09:59.000+0100,2023-12-06T09:17:23.000+0100,admin,admin,High,,Affiliate,
656727,IIAB-2464,,Deployed,dario.filippo,Bug,JSW-IIAB-RGI,2023-12-05T12:06:03.000+0100,2023-12-06T10:04:11.000+0100,elena.dettore,elena.dettore,Medium,,,
656608,IIAB-2463,,Rejected,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T11:25:04.000+0100,2023-12-07T13:08:03.000+0100,admin,admin,High,,Affiliate,
656606,IIAB-2462,,Open,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T11:24:26.000+0100,2023-12-05T14:51:42.000+0100,admin,admin,Lowest,,,
656562,IIAB-2461,,Delivered,alberto.manetta,Bug,JSW-IIAB-RGI,2023-12-05T10:46:06.000+0100,2023-12-11T09:35:40.000+0100,enrico.traversa,enrico.traversa,High,,,
656553,IIAB-2460,,Waiting,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T10:39:48.000+0100,2023-12-07T09:25:28.000+0100,admin,admin,Medium,,,
656547,IIAB-2459,,Ready for test,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T10:34:38.000+0100,2023-12-06T09:49:52.000+0100,admin,admin,Medium,,Affiliate,
656519,IIAB-2458,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T10:10:55.000+0100,2023-12-12T12:11:55.000+0100,admin,admin,Medium,,Product,
656511,IIAB-2457,,Open,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T10:05:08.000+0100,2023-12-12T12:39:28.000+0100,admin,admin,High,,Country,
656509,IIAB-2456,,Waiting,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T10:04:06.000+0100,2023-12-05T16:43:55.000+0100,admin,admin,Medium,,Affiliate,
656485,IIAB-2455,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T09:40:44.000+0100,2023-12-11T17:30:44.000+0100,admin,admin,Medium,,,
656479,IIAB-2454,,Ready for test,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T09:34:25.000+0100,2023-12-05T17:20:50.000+0100,admin,admin,Medium,,,
656346,IIAB-2453,,In Analysis,-,Customer Defect,JSW-IIAB-RGI,2023-12-05T08:52:03.000+0100,2023-12-11T21:09:18.000+0100,admin,admin,Medium,,Product,
656035,IIAB-2452,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:50:56.000+0100,2023-12-07T13:07:07.000+0100,admin,admin,Low,,,
656034,IIAB-2451,,Rejected,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:48:41.000+0100,2023-12-05T15:15:26.000+0100,admin,admin,Medium,,,
656033,IIAB-2450,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:46:41.000+0100,2023-12-11T12:55:29.000+0100,admin,admin,High,,,
656032,IIAB-2449,,In Analysis,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:41:28.000+0100,2023-12-11T21:06:20.000+0100,admin,admin,Medium,,,
656031,IIAB-2448,,Waiting,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:39:23.000+0100,2023-12-11T15:54:17.000+0100,admin,admin,Critical,,,
656030,IIAB-2447,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:24:41.000+0100,2023-12-09T11:51:10.000+0100,admin,admin,Medium,,,
656029,IIAB-2446,,Analyzed,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:21:43.000+0100,2023-12-07T14:55:47.000+0100,admin,admin,Medium,,,
656028,IIAB-2445,,Analyzed,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:19:13.000+0100,2023-12-11T16:10:57.000+0100,admin,admin,Medium,,,
656027,IIAB-2444,,Dev in progress,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:15:43.000+0100,2023-12-12T11:00:29.000+0100,admin,admin,Medium,,,
656026,IIAB-2443,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:12:09.000+0100,2023-12-07T09:55:35.000+0100,admin,admin,Medium,,,
656025,IIAB-2442,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:10:15.000+0100,2023-12-11T11:24:11.000+0100,admin,admin,Medium,,,
656024,IIAB-2441,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:07:27.000+0100,2023-12-07T12:19:11.000+0100,admin,admin,Medium,,,
656023,IIAB-2440,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T22:03:45.000+0100,2023-12-07T12:17:46.000+0100,admin,admin,Medium,,,
656022,IIAB-2439,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T21:58:27.000+0100,2023-12-11T20:23:02.000+0100,admin,admin,Medium,,,
656021,IIAB-2438,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T21:46:59.000+0100,2023-12-11T12:08:23.000+0100,admin,admin,Medium,,,
656020,IIAB-2437,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T21:43:16.000+0100,2023-12-07T15:48:56.000+0100,admin,admin,Medium,,,
656019,IIAB-2436,,Rejected,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T21:32:39.000+0100,2023-12-05T16:14:52.000+0100,admin,admin,High,,,
656018,IIAB-2435,,Deferred,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T21:27:05.000+0100,2023-12-07T15:57:57.000+0100,admin,admin,Medium,,,
656017,IIAB-2434,,Waiting,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T20:42:47.000+0100,2023-12-11T11:56:55.000+0100,admin,admin,Medium,,,
656016,IIAB-2433,,In Analysis,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T20:21:26.000+0100,2023-12-11T20:20:30.000+0100,admin,admin,Medium,,,
656015,IIAB-2432,,Cancelled,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T19:43:11.000+0100,2023-12-05T13:20:52.000+0100,admin,admin,Lowest,,Country,
656014,IIAB-2431,,Rejected,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T19:29:16.000+0100,2023-12-11T16:01:27.000+0100,admin,admin,Low,,Affiliate,
656008,IIAB-2430,,In Analysis,-,Story,JSW-IIAB-RGI,2023-12-04T18:32:32.000+0100,2023-12-11T21:42:26.000+0100,admin,admin,High,,Affiliate,
655986,IIAB-2429,,Waiting,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T17:52:34.000+0100,2023-12-07T17:28:54.000+0100,admin,admin,High,,,
655984,IIAB-2428,,Tested,dario.filippo,Bug,JSW-IIAB-RGI,2023-12-04T17:42:54.000+0100,2023-12-06T15:44:41.000+0100,elena.dettore,elena.dettore,High,,,
655969,IIAB-2427,,Duplicated,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T17:16:23.000+0100,2023-12-11T17:04:48.000+0100,admin,admin,Medium,,Country,
655963,IIAB-2426,,Dev in progress,nicolas.rostellato,Customer Defect,JSW-IIAB-RGI,2023-12-04T16:58:25.000+0100,2023-12-12T09:21:54.000+0100,admin,admin,Medium,,Affiliate,
655937,IIAB-2425,,Developed,federico.attygala,Task,JSW-IIAB-RGI,2023-12-04T16:25:41.000+0100,2023-12-05T15:26:01.000+0100,francesca.favaretto,francesca.favaretto,Medium,,Product,
655935,IIAB-2424,,Ready for compilation,-,Requirement,JSW-IIAB-RGI,2023-12-04T16:25:23.000+0100,2023-12-05T16:52:00.000+0100,admin,admin,Medium,,,
655932,IIAB-2423,,Ready for compilation,-,Requirement,JSW-IIAB-RGI,2023-12-04T16:22:45.000+0100,2023-12-05T16:51:59.000+0100,admin,admin,Medium,,,
655927,IIAB-2422,,New,-,Story,JSW-IIAB-RGI,2023-12-04T16:13:57.000+0100,2023-12-04T16:14:04.000+0100,admin,admin,Medium,,,
655925,IIAB-2421,,New,-,Story,JSW-IIAB-RGI,2023-12-04T16:12:26.000+0100,2023-12-04T16:12:28.000+0100,admin,admin,Medium,,,
655923,IIAB-2420,,Delivered,dario.filippo,Bug,JSW-IIAB-RGI,2023-12-04T16:09:37.000+0100,2023-12-05T10:21:28.000+0100,ilaria.sodano,ilaria.sodano,High,RGI,,
655922,IIAB-2419,,New,-,Story,JSW-IIAB-RGI,2023-12-04T16:09:23.000+0100,2023-12-04T16:09:25.000+0100,admin,admin,Medium,,,
655919,IIAB-2418,,Cancelled,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T16:07:32.000+0100,2023-12-05T19:21:24.000+0100,admin,admin,Medium,,Country,
655913,IIAB-2417,,Ready for test,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T16:04:09.000+0100,2023-12-05T16:27:52.000+0100,admin,admin,Medium,,Country,
655878,IIAB-2416,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T15:41:34.000+0100,2023-12-11T17:47:02.000+0100,admin,admin,Medium,,Affiliate,
655876,IIAB-2415,,Duplicated,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T15:37:56.000+0100,2023-12-07T15:20:30.000+0100,admin,admin,Medium,,Affiliate,
655868,IIAB-2414,,Closed,-,Customer Defect,JSW-IIAB-RGI,2023-12-04T15:30:41.000+0100,2023-12-05T13:05:26.000+0100,admin,admin,High,,Affiliate,
655861,IIAB-2413,,New,-,Story,JSW-IIAB-RGI,2023-12-04T15:26:23.000+0100,2023-12-04T16:09:44.000+0100,admin,admin,Medium,,,
655856,IIAB-2412,,New,-,Story,JSW-IIAB-RGI,2023-12-04T15:23:46.000+0100,2023-12-04T15:23:49.000+0100,admin,admin,Medium,,,
655851,IIAB-2411,,New,-,Story,JSW-IIAB-RGI,2023-12-04T15:19:48.000+0100,2023-12-11T18:05:46.000+0100,admin,admin,Medium,,,
655849,IIAB-2410,,New,-,Story,JSW-IIAB-RGI,2023-12-04T15:17:27.000+0100,2023-12-04T15:17:32.000+0100,admin,admin,Medium,,,
655844,IIAB-2409,,New,-,Story,JSW-IIAB-RGI,2023-12-04T15:14:02.000+0100,2023-12-04T15:17:25.000+0100,admin,admin,Medium,,,
655841,IIAB-2408,,New,-,Story,JSW-IIAB-RGI,2023-12-04T15:12:32.000+0100,2023-12-04T15:12:44.000+0100,admin,admin,Medium,,,
655838,IIAB-2407,,New,-,Story,JSW-IIAB-RGI,2023-12-04T15:10:44.000+0100,2023-12-04T15:10:49.000+0100,admin,admin,Medium,,,
